"","hydrophobicity.Group1","hydrophobicity.Group2","hydrophobicity.Group3","normwaalsvolume.Group1","normwaalsvolume.Group2","normwaalsvolume.Group3","polarity.Group1","polarity.Group2","polarity.Group3","polarizability.Group1","polarizability.Group2","polarizability.Group3","charge.Group1","charge.Group2","charge.Group3","secondarystruct.Group1","secondarystruct.Group2","secondarystruct.Group3","solventaccess.Group1","solventaccess.Group2","solventaccess.Group3"
"Y57A10A.19",0.541176470588235,0.315294117647059,0.143529411764706,0.371764705882353,0.322352941176471,0.305882352941176,0.157647058823529,0.287058823529412,0.555294117647059,0.336470588235294,0.357647058823529,0.305882352941176,0.249411764705882,0.531764705882353,0.218823529411765,0.567058823529412,0.0917647058823529,0.341176470588235,0.192941176470588,0.541176470588235,0.265882352941176
"FBpp0081082",0.483985765124555,0.252669039145907,0.263345195729537,0.266903914590747,0.434163701067616,0.298932384341637,0.281138790035587,0.213523131672598,0.505338078291815,0.220640569395018,0.480427046263345,0.298932384341637,0.202846975088968,0.647686832740214,0.149466192170818,0.548042704626335,0.195729537366548,0.256227758007117,0.316725978647687,0.483985765124555,0.199288256227758
"YEL050C_mRNA",0.333333333333333,0.389312977099237,0.27735368956743,0.389312977099237,0.330788804071247,0.279898218829517,0.305343511450382,0.33587786259542,0.358778625954198,0.315521628498728,0.404580152671756,0.279898218829517,0.188295165394402,0.745547073791349,0.0661577608142494,0.430025445292621,0.251908396946565,0.318066157760814,0.402035623409669,0.333333333333333,0.264631043256997
"Y48C3A.10",0.408376963350785,0.31413612565445,0.277486910994764,0.298429319371728,0.371727748691099,0.329842931937173,0.319371727748691,0.240837696335079,0.43979057591623,0.25130890052356,0.418848167539267,0.329842931937173,0.172774869109948,0.680628272251309,0.146596858638743,0.534031413612565,0.225130890052356,0.240837696335079,0.345549738219895,0.408376963350785,0.246073298429319
"ENSP00000305682.7",0.297450424929178,0.351274787535411,0.351274787535411,0.365439093484419,0.348441926345609,0.286118980169972,0.379603399433428,0.297450424929178,0.322946175637394,0.28328611898017,0.430594900849858,0.286118980169972,0.124645892351275,0.756373937677054,0.118980169971671,0.444759206798867,0.308781869688385,0.246458923512748,0.41643059490085,0.297450424929178,0.286118980169972
"ENSOCUP00000000523.3",0.36950146627566,0.43108504398827,0.19941348973607,0.460410557184751,0.258064516129032,0.281524926686217,0.222873900293255,0.392961876832845,0.3841642228739,0.331378299120235,0.387096774193548,0.281524926686217,0.196480938416422,0.703812316715543,0.0997067448680352,0.457478005865103,0.208211143695015,0.334310850439883,0.357771260997067,0.36950146627566,0.272727272727273
"ENSEBUP00000000124.1",0.357041251778094,0.369843527738265,0.273115220483642,0.384068278805121,0.338549075391181,0.277382645803698,0.29302987197724,0.318634423897582,0.388335704125178,0.322901849217639,0.399715504978663,0.277382645803698,0.140825035561878,0.726884779516358,0.132290184921764,0.483641536273115,0.233285917496444,0.283072546230441,0.399715504978663,0.357041251778094,0.243243243243243
"ENSECAP00000012543.2",0.333333333333333,0.420581655480984,0.246085011185682,0.422818791946309,0.263982102908277,0.313199105145414,0.261744966442953,0.342281879194631,0.395973154362416,0.306487695749441,0.380313199105145,0.313199105145414,0.178970917225951,0.729306487695749,0.0917225950782998,0.527964205816555,0.239373601789709,0.232662192393736,0.400447427293065,0.333333333333333,0.266219239373602
"FBpp0306049",0.337995337995338,0.435897435897436,0.226107226107226,0.431235431235431,0.321678321678322,0.247086247086247,0.265734265734266,0.375291375291375,0.358974358974359,0.358974358974359,0.393939393939394,0.247086247086247,0.130536130536131,0.743589743589744,0.125874125874126,0.433566433566434,0.263403263403263,0.303030303030303,0.324009324009324,0.337995337995338,0.337995337995338
"YHR196W_mRNA",0.401739130434783,0.285217391304348,0.31304347826087,0.337391304347826,0.452173913043478,0.210434782608696,0.335652173913043,0.245217391304348,0.419130434782609,0.299130434782609,0.490434782608696,0.210434782608696,0.114782608695652,0.707826086956522,0.177391304347826,0.415652173913043,0.276521739130435,0.307826086956522,0.373913043478261,0.401739130434783,0.224347826086957
"ENSMUSP00000027409.9",0.422174840085288,0.326226012793177,0.251599147121535,0.336886993603412,0.428571428571429,0.23454157782516,0.279317697228145,0.285714285714286,0.434968017057569,0.315565031982942,0.449893390191898,0.23454157782516,0.138592750533049,0.690831556503198,0.170575692963753,0.562899786780384,0.204690831556503,0.232409381663113,0.366737739872068,0.422174840085288,0.211087420042644
"ENSP00000429437.1",0.313432835820896,0.417910447761194,0.26865671641791,0.432835820895522,0.358208955223881,0.208955223880597,0.313432835820896,0.373134328358209,0.313432835820896,0.343283582089552,0.447761194029851,0.208955223880597,0.0597014925373134,0.82089552238806,0.119402985074627,0.373134328358209,0.298507462686567,0.328358208955224,0.343283582089552,0.313432835820896,0.343283582089552
"ENSXETP00000063930.1",0.350877192982456,0.4,0.249122807017544,0.463157894736842,0.298245614035088,0.23859649122807,0.27719298245614,0.343859649122807,0.378947368421053,0.347368421052632,0.414035087719298,0.23859649122807,0.119298245614035,0.726315789473684,0.154385964912281,0.392982456140351,0.266666666666667,0.340350877192982,0.357894736842105,0.350877192982456,0.291228070175439
"YNL081C_mRNA",0.300699300699301,0.384615384615385,0.314685314685315,0.34965034965035,0.314685314685315,0.335664335664336,0.335664335664336,0.314685314685315,0.34965034965035,0.307692307692308,0.356643356643357,0.335664335664336,0.174825174825175,0.769230769230769,0.0559440559440559,0.475524475524476,0.27972027972028,0.244755244755245,0.426573426573427,0.300699300699301,0.272727272727273
"ENSPMAP00000007840.1",0.299589603283174,0.348837209302326,0.351573187414501,0.376196990424077,0.381668946648427,0.242134062927497,0.369357045143639,0.290013679890561,0.3406292749658,0.287277701778386,0.470588235294118,0.242134062927497,0.105335157318741,0.779753761969904,0.114911080711354,0.445964432284542,0.302325581395349,0.251709986320109,0.432284541723666,0.299589603283174,0.26812585499316
"ENSMUSP00000102227.1",0.332378223495702,0.432664756446991,0.234957020057307,0.489971346704871,0.283667621776504,0.226361031518625,0.243553008595989,0.401146131805158,0.355300859598854,0.40974212034384,0.363896848137536,0.226361031518625,0.126074498567335,0.710601719197708,0.163323782234957,0.461318051575931,0.151862464183381,0.386819484240688,0.358166189111748,0.332378223495702,0.30945558739255
"ENSMUSP00000071630.3",0.20551724137931,0.59448275862069,0.2,0.611034482758621,0.251034482758621,0.137931034482759,0.209655172413793,0.56551724137931,0.224827586206897,0.500689655172414,0.361379310344828,0.137931034482759,0.0537931034482759,0.87448275862069,0.0717241379310345,0.470344827586207,0.172413793103448,0.357241379310345,0.468965517241379,0.20551724137931,0.32551724137931
"ENSMUSP00000034650.8",0.313271604938272,0.375,0.311728395061728,0.390432098765432,0.416666666666667,0.192901234567901,0.333333333333333,0.328703703703704,0.337962962962963,0.297839506172839,0.509259259259259,0.192901234567901,0.100308641975309,0.774691358024691,0.125,0.439814814814815,0.276234567901235,0.283950617283951,0.41820987654321,0.313271604938272,0.268518518518519
"ENSMUSP00000061167.7",0.426573426573427,0.370629370629371,0.202797202797203,0.384615384615385,0.300699300699301,0.314685314685315,0.216783216783217,0.34965034965035,0.433566433566434,0.335664335664336,0.34965034965035,0.314685314685315,0.237762237762238,0.685314685314685,0.0769230769230769,0.622377622377622,0.174825174825175,0.202797202797203,0.370629370629371,0.426573426573427,0.202797202797203
"YBR268W_mRNA",0.371428571428571,0.333333333333333,0.295238095238095,0.342857142857143,0.4,0.257142857142857,0.323809523809524,0.285714285714286,0.39047619047619,0.295238095238095,0.447619047619048,0.257142857142857,0.161904761904762,0.742857142857143,0.0952380952380952,0.476190476190476,0.219047619047619,0.304761904761905,0.4,0.371428571428571,0.228571428571429
"FBpp0084786",0.352112676056338,0.34037558685446,0.307511737089202,0.356807511737089,0.377934272300469,0.265258215962441,0.339201877934272,0.291079812206573,0.369718309859155,0.320422535211268,0.414319248826291,0.265258215962441,0.132629107981221,0.740610328638498,0.126760563380282,0.488262910798122,0.254694835680751,0.257042253521127,0.403755868544601,0.352112676056338,0.244131455399061
"ENSORLP00000044555.1",0.381154499151104,0.412563667232598,0.206281833616299,0.451612903225806,0.32427843803056,0.224108658743633,0.225806451612903,0.373514431239389,0.400679117147708,0.365025466893039,0.410865874363328,0.224108658743633,0.132427843803056,0.694397283531409,0.173174872665535,0.450764006791171,0.199490662139219,0.34974533106961,0.31918505942275,0.381154499151104,0.299660441426146
"YJL109C_mRNA",0.314301865460712,0.311475409836066,0.374222724703222,0.329564725833804,0.448841153193895,0.221594120972301,0.399095534200113,0.2736009044658,0.327303561334087,0.295081967213115,0.483323911814585,0.221594120972301,0.11079706048615,0.771057094403618,0.118145845110232,0.434708875070661,0.305822498586772,0.259468626342566,0.437535330695308,0.314301865460712,0.24816280384398
"ENSEBUP00000007827.1",0.283973758200562,0.417994376757263,0.298031865042174,0.443298969072165,0.3514526710403,0.205248359887535,0.320524835988754,0.361761949390815,0.317713214620431,0.353327085285848,0.441424554826617,0.205248359887535,0.0909090909090909,0.78912839737582,0.119962511715089,0.426429240862231,0.250234301780694,0.323336457357076,0.433926897844424,0.283973758200562,0.282099343955014
"YKL132C_mRNA",0.309302325581395,0.337209302325581,0.353488372093023,0.372093023255814,0.427906976744186,0.2,0.381395348837209,0.288372093023256,0.330232558139535,0.3,0.5,0.2,0.104651162790698,0.788372093023256,0.106976744186047,0.404651162790698,0.316279069767442,0.27906976744186,0.446511627906977,0.309302325581395,0.244186046511628
"ENSP00000286307.5",0.333333333333333,0.45,0.216666666666667,0.469444444444444,0.258333333333333,0.272222222222222,0.236111111111111,0.413888888888889,0.35,0.391666666666667,0.336111111111111,0.272222222222222,0.186111111111111,0.713888888888889,0.1,0.461111111111111,0.2,0.338888888888889,0.394444444444444,0.333333333333333,0.272222222222222
"ENSELUP00000037629.1",0.293172690763052,0.353413654618474,0.353413654618474,0.381526104417671,0.377510040160643,0.240963855421687,0.389558232931727,0.29718875502008,0.313253012048193,0.305220883534137,0.453815261044177,0.240963855421687,0.116465863453815,0.779116465863454,0.104417670682731,0.385542168674699,0.345381526104418,0.269076305220884,0.469879518072289,0.293172690763052,0.236947791164659
"ENSXETP00000054548.2",0.319672131147541,0.385245901639344,0.295081967213115,0.426229508196721,0.360655737704918,0.213114754098361,0.319672131147541,0.344262295081967,0.336065573770492,0.311475409836066,0.475409836065574,0.213114754098361,0.122950819672131,0.762295081967213,0.114754098360656,0.459016393442623,0.254098360655738,0.286885245901639,0.377049180327869,0.319672131147541,0.30327868852459
"ENSP00000387407.1",0.220588235294118,0.411764705882353,0.367647058823529,0.426470588235294,0.294117647058824,0.279411764705882,0.397058823529412,0.338235294117647,0.264705882352941,0.264705882352941,0.455882352941176,0.279411764705882,0.117647058823529,0.852941176470588,0.0294117647058824,0.441176470588235,0.294117647058824,0.264705882352941,0.441176470588235,0.220588235294118,0.338235294117647
"FBpp0071106",0.374193548387097,0.365591397849462,0.260215053763441,0.376344086021505,0.313978494623656,0.309677419354839,0.288172043010753,0.264516129032258,0.447311827956989,0.286021505376344,0.404301075268817,0.309677419354839,0.146236559139785,0.703225806451613,0.150537634408602,0.503225806451613,0.232258064516129,0.264516129032258,0.365591397849462,0.374193548387097,0.260215053763441
"ENSP00000279392.3",0.464028776978417,0.393884892086331,0.142086330935252,0.429856115107914,0.305755395683453,0.264388489208633,0.152877697841727,0.370503597122302,0.476618705035971,0.363309352517986,0.372302158273381,0.264388489208633,0.212230215827338,0.586330935251799,0.201438848920863,0.555755395683453,0.111510791366906,0.33273381294964,0.289568345323741,0.464028776978417,0.246402877697842
"ENSMUSP00000097089.2",0.355629877369008,0.400222965440357,0.244147157190635,0.448532144184318,0.32329988851728,0.228167967298402,0.259383128948346,0.363062058714233,0.377554812337421,0.334076551467856,0.437755481233742,0.228167967298402,0.140468227424749,0.7305834262356,0.128948346339651,0.444444444444444,0.214046822742475,0.341508732813081,0.355629877369008,0.355629877369008,0.288740245261984
"ENSMUSP00000144369.1",0.373673036093418,0.335456475583864,0.290870488322718,0.367303609341826,0.404458598726115,0.228237791932059,0.320594479830149,0.28343949044586,0.395966029723992,0.301486199575372,0.470276008492569,0.228237791932059,0.118895966029724,0.735668789808917,0.145435244161359,0.449044585987261,0.26963906581741,0.281316348195329,0.359872611464968,0.373673036093418,0.266454352441614
"ENSMUSP00000122199.1",0.319230769230769,0.365384615384615,0.315384615384615,0.386538461538462,0.344230769230769,0.269230769230769,0.351923076923077,0.290384615384615,0.357692307692308,0.301923076923077,0.428846153846154,0.269230769230769,0.123076923076923,0.776923076923077,0.1,0.434615384615385,0.290384615384615,0.275,0.415384615384615,0.319230769230769,0.265384615384615
"YIL038C_mRNA",0.40311004784689,0.363636363636364,0.233253588516746,0.385167464114833,0.388755980861244,0.226076555023923,0.260765550239234,0.320574162679426,0.41866028708134,0.33133971291866,0.442583732057416,0.226076555023923,0.132775119617225,0.711722488038278,0.155502392344498,0.467703349282297,0.233253588516746,0.299043062200957,0.319377990430622,0.40311004784689,0.277511961722488
"YDR449C_mRNA",0.411363636363636,0.268181818181818,0.320454545454545,0.263636363636364,0.415909090909091,0.320454545454545,0.386363636363636,0.184090909090909,0.429545454545455,0.225,0.454545454545455,0.320454545454545,0.156818181818182,0.711363636363636,0.131818181818182,0.459090909090909,0.272727272727273,0.268181818181818,0.347727272727273,0.411363636363636,0.240909090909091
"FBpp0078586",0.373008434864105,0.392689784442362,0.234301780693533,0.424554826616682,0.348641049671978,0.22680412371134,0.263355201499531,0.348641049671978,0.388003748828491,0.352389878163074,0.420805998125586,0.22680412371134,0.142455482661668,0.740393626991565,0.117150890346767,0.411433926897844,0.236176194939082,0.352389878163074,0.319587628865979,0.373008434864105,0.307403936269916
"ENSXETP00000062674.1",0.304964539007092,0.358156028368794,0.336879432624113,0.375886524822695,0.294326241134752,0.329787234042553,0.375886524822695,0.283687943262411,0.340425531914894,0.265957446808511,0.404255319148936,0.329787234042553,0.152482269503546,0.74822695035461,0.099290780141844,0.390070921985816,0.336879432624113,0.273049645390071,0.453900709219858,0.304964539007092,0.24113475177305
"YGL192W_mRNA",0.363333333333333,0.325,0.311666666666667,0.326666666666667,0.41,0.263333333333333,0.355,0.25,0.395,0.268333333333333,0.468333333333333,0.263333333333333,0.118333333333333,0.77,0.111666666666667,0.43,0.288333333333333,0.281666666666667,0.386666666666667,0.363333333333333,0.25
"ENSELUP00000009681.1",0.412614980289093,0.349540078843627,0.23784494086728,0.411300919842313,0.345597897503285,0.243101182654402,0.249671484888305,0.300919842312746,0.449408672798949,0.306176084099869,0.450722733245729,0.243101182654402,0.139290407358738,0.671484888304862,0.189224704336399,0.47700394218134,0.204993429697766,0.318002628120894,0.346911957950066,0.412614980289093,0.240473061760841
"ENSCHIP00000022247.1",0.330941704035874,0.347982062780269,0.321076233183857,0.346188340807175,0.40627802690583,0.247533632286996,0.358744394618834,0.28609865470852,0.355156950672646,0.295964125560538,0.456502242152466,0.247533632286996,0.120179372197309,0.747085201793722,0.132735426008969,0.469955156950673,0.27085201793722,0.259192825112108,0.409865470852018,0.330941704035874,0.259192825112108
"ENSP00000368988.3",0.351851851851852,0.37037037037037,0.277777777777778,0.388888888888889,0.333333333333333,0.277777777777778,0.296296296296296,0.351851851851852,0.351851851851852,0.351851851851852,0.37037037037037,0.277777777777778,0.166666666666667,0.703703703703704,0.12962962962963,0.462962962962963,0.222222222222222,0.314814814814815,0.37037037037037,0.351851851851852,0.277777777777778
"ZC308.1a",0.362982929020665,0.424977538185085,0.21203953279425,0.412398921832884,0.351302785265049,0.236298292902066,0.24618149146451,0.35759209344115,0.39622641509434,0.328840970350404,0.434860736747529,0.236298292902066,0.110512129380054,0.796046720575022,0.0934411500449236,0.409703504043127,0.212938005390836,0.377358490566038,0.298292902066487,0.362982929020665,0.338724168912848
"YMR039C_mRNA",0.523972602739726,0.315068493150685,0.160958904109589,0.35958904109589,0.39041095890411,0.25,0.184931506849315,0.280821917808219,0.534246575342466,0.311643835616438,0.438356164383562,0.25,0.188356164383562,0.602739726027397,0.208904109589041,0.520547945205479,0.126712328767123,0.352739726027397,0.267123287671233,0.523972602739726,0.208904109589041
"ENSSSCP00000039207.1",0.332378223495702,0.383954154727794,0.283667621776504,0.39541547277937,0.349570200573066,0.255014326647564,0.30945558739255,0.329512893982808,0.361031518624642,0.312320916905444,0.432664756446991,0.255014326647564,0.0974212034383954,0.762177650429799,0.140401146131805,0.455587392550143,0.283667621776504,0.260744985673352,0.421203438395415,0.332378223495702,0.246418338108883
"ENSORLP00000011501.2",0.309055118110236,0.466535433070866,0.224409448818898,0.474409448818898,0.275590551181102,0.25,0.260826771653543,0.400590551181102,0.338582677165354,0.403543307086614,0.346456692913386,0.25,0.116141732283465,0.795275590551181,0.0885826771653543,0.367125984251969,0.252952755905512,0.37992125984252,0.34251968503937,0.309055118110236,0.348425196850394
"YER094C_mRNA",0.292682926829268,0.365853658536585,0.341463414634146,0.4,0.360975609756098,0.239024390243902,0.380487804878049,0.317073170731707,0.302439024390244,0.346341463414634,0.414634146341463,0.239024390243902,0.102439024390244,0.765853658536585,0.131707317073171,0.390243902439024,0.31219512195122,0.297560975609756,0.473170731707317,0.292682926829268,0.234146341463415
"FBpp0083717",0.345931525122277,0.363717207647843,0.29035126722988,0.392174299688751,0.371276122721209,0.23654957759004,0.325033348154735,0.298799466429524,0.37616718541574,0.309470875944864,0.453979546465096,0.23654957759004,0.112049799911072,0.743441529568697,0.144508670520231,0.459759893285905,0.264117385504669,0.276122721209426,0.388617163183637,0.345931525122277,0.265451311694086
"ENSP00000421633.1",0.293365307753797,0.438848920863309,0.267785771382894,0.45003996802558,0.350119904076739,0.199840127897682,0.290167865707434,0.390087929656275,0.319744204636291,0.345323741007194,0.454836131095124,0.199840127897682,0.0855315747402078,0.822541966426859,0.0919264588329337,0.426059152677858,0.238209432454037,0.335731414868106,0.396482813749001,0.293365307753797,0.310151878497202
"ENSBTAP00000023645.3",0.303724928366762,0.355300859598854,0.340974212034384,0.386819484240688,0.332378223495702,0.28080229226361,0.355300859598854,0.306590257879656,0.33810888252149,0.289398280802292,0.429799426934097,0.28080229226361,0.126074498567335,0.759312320916905,0.114613180515759,0.492836676217765,0.234957020057307,0.272206303724928,0.444126074498567,0.303724928366762,0.25214899713467
"FBpp0289115",0.356353090447707,0.446075765814754,0.197571143737539,0.465832880188508,0.346383904295813,0.187783215515679,0.216603226391155,0.406924052927316,0.37647272068153,0.391698386804423,0.420518397679899,0.187783215515679,0.0984230560087004,0.77868406742795,0.12289287656335,0.475802066340402,0.167482327351822,0.356715606307776,0.338408555374298,0.356353090447707,0.305238354177995
"YDR316W_mRNA",0.450106157112527,0.248407643312102,0.301486199575372,0.271762208067941,0.390658174097665,0.337579617834395,0.331210191082803,0.201698513800425,0.467091295116773,0.235668789808917,0.426751592356688,0.337579617834395,0.203821656050955,0.636942675159236,0.159235668789809,0.520169851380042,0.237791932059448,0.24203821656051,0.365180467091295,0.450106157112527,0.184713375796178
"YML007W_mRNA",0.436923076923077,0.34,0.223076923076923,0.413846153846154,0.38,0.206153846153846,0.236923076923077,0.312307692307692,0.450769230769231,0.356923076923077,0.436923076923077,0.206153846153846,0.110769230769231,0.730769230769231,0.158461538461538,0.369230769230769,0.206153846153846,0.424615384615385,0.287692307692308,0.436923076923077,0.275384615384615
"FBpp0075748",0.357702349869452,0.344647519582245,0.297650130548303,0.321148825065274,0.422976501305483,0.255874673629243,0.344647519582245,0.274151436031332,0.381201044386423,0.261096605744125,0.483028720626632,0.255874673629243,0.130548302872063,0.718015665796345,0.151436031331593,0.496083550913838,0.266318537859008,0.237597911227154,0.399477806788512,0.357702349869452,0.242819843342037
"Y57G11C.36.1",0.328947368421053,0.434210526315789,0.236842105263158,0.436842105263158,0.321052631578947,0.242105263157895,0.263157894736842,0.365789473684211,0.371052631578947,0.363157894736842,0.394736842105263,0.242105263157895,0.105263157894737,0.794736842105263,0.1,0.410526315789474,0.205263157894737,0.384210526315789,0.326315789473684,0.328947368421053,0.344736842105263
"ENSBTAP00000065937.1",0.461052631578947,0.334736842105263,0.204210526315789,0.362105263157895,0.347368421052632,0.290526315789474,0.218947368421053,0.294736842105263,0.486315789473684,0.32,0.389473684210526,0.290526315789474,0.2,0.623157894736842,0.176842105263158,0.547368421052632,0.2,0.252631578947368,0.313684210526316,0.461052631578947,0.225263157894737
"YMR061W_mRNA",0.397341211225997,0.295420974889217,0.307237813884786,0.289512555391433,0.425406203840473,0.285081240768095,0.366322008862629,0.228951255539143,0.404726735598227,0.251107828655835,0.463810930576071,0.285081240768095,0.124076809453471,0.740029542097489,0.13589364844904,0.444608567208272,0.283604135893648,0.27178729689808,0.350073855243722,0.397341211225997,0.252584933530281
"ENSEBUP00000012249.1",0.338870431893688,0.362126245847176,0.299003322259136,0.418604651162791,0.388704318936877,0.192691029900332,0.307308970099668,0.32890365448505,0.363787375415282,0.3421926910299,0.465116279069767,0.192691029900332,0.111295681063123,0.750830564784053,0.137873754152824,0.483388704318937,0.242524916943522,0.274086378737542,0.446843853820598,0.338870431893688,0.214285714285714
"C06G3.9.1",0.34421768707483,0.345578231292517,0.310204081632653,0.387755102040816,0.408163265306122,0.204081632653061,0.326530612244898,0.310204081632653,0.363265306122449,0.348299319727891,0.447619047619048,0.204081632653061,0.119727891156463,0.74421768707483,0.136054421768707,0.474829931972789,0.254421768707483,0.270748299319728,0.424489795918367,0.34421768707483,0.231292517006803
"ENSECAP00000025662.1",0.440579710144928,0.289855072463768,0.269565217391304,0.344927536231884,0.36231884057971,0.292753623188406,0.304347826086957,0.23768115942029,0.457971014492754,0.284057971014493,0.423188405797101,0.292753623188406,0.176811594202899,0.634782608695652,0.188405797101449,0.504347826086956,0.252173913043478,0.243478260869565,0.347826086956522,0.440579710144928,0.211594202898551
"YOL164W_mRNA",0.323529411764706,0.368421052631579,0.308049535603715,0.365325077399381,0.385448916408669,0.24922600619195,0.345201238390093,0.306501547987616,0.348297213622291,0.31733746130031,0.43343653250774,0.24922600619195,0.103715170278638,0.778637770897833,0.117647058823529,0.442724458204334,0.292569659442724,0.264705882352941,0.43343653250774,0.323529411764706,0.243034055727554
"YPL123C_mRNA",0.361751152073733,0.338709677419355,0.299539170506912,0.347926267281106,0.361751152073733,0.290322580645161,0.357142857142857,0.258064516129032,0.384792626728111,0.276497695852535,0.433179723502304,0.290322580645161,0.119815668202765,0.769585253456221,0.110599078341014,0.345622119815668,0.297235023041475,0.357142857142857,0.384792626728111,0.361751152073733,0.253456221198157
"ENSXETP00000007412.3",0.322908522283034,0.36903831118061,0.308053166536357,0.398749022673964,0.386239249413604,0.215011727912432,0.327599687255669,0.317435496481626,0.354964816262705,0.327599687255669,0.4573885848319,0.215011727912432,0.10398749022674,0.767005473025801,0.129007036747459,0.434714620797498,0.250195465207193,0.315089913995309,0.401876465989054,0.322908522283034,0.275215011727912
"ENSP00000244519.2",0.292808219178082,0.407534246575342,0.299657534246575,0.409246575342466,0.357876712328767,0.232876712328767,0.335616438356164,0.349315068493151,0.315068493150685,0.328767123287671,0.438356164383562,0.232876712328767,0.102739726027397,0.76541095890411,0.131849315068493,0.455479452054795,0.261986301369863,0.282534246575342,0.433219178082192,0.292808219178082,0.273972602739726
"ENSP00000451129.1",0.423817863397548,0.343257443082312,0.23292469352014,0.367775831873905,0.334500875656743,0.297723292469352,0.260945709281961,0.299474605954466,0.439579684763573,0.30122591943958,0.401050788091068,0.297723292469352,0.185639229422067,0.674255691768827,0.140105078809107,0.521891418563923,0.201401050788091,0.276707530647986,0.339754816112084,0.423817863397548,0.236427320490368
"YNL240C_mRNA",0.309572301425662,0.378818737270876,0.311608961303462,0.403258655804481,0.376782077393075,0.219959266802444,0.340122199592668,0.331975560081466,0.327902240325866,0.329938900203666,0.45010183299389,0.219959266802444,0.112016293279022,0.778004073319756,0.109979633401222,0.456211812627291,0.252545824847251,0.291242362525458,0.425661914460285,0.309572301425662,0.264765784114053
"ENSONIP00000002493.1",0.285714285714286,0.372767857142857,0.341517857142857,0.372767857142857,0.383928571428571,0.243303571428571,0.366071428571429,0.325892857142857,0.308035714285714,0.3125,0.444196428571429,0.243303571428571,0.116071428571429,0.796875,0.0870535714285714,0.513392857142857,0.263392857142857,0.223214285714286,0.46875,0.285714285714286,0.245535714285714
"ENSGALP00000008710.6",0.385689354275742,0.380453752181501,0.233856893542757,0.417102966841187,0.303664921465969,0.279232111692845,0.267015706806283,0.303664921465969,0.429319371727749,0.326352530541012,0.394415357766143,0.279232111692845,0.150087260034904,0.684118673647469,0.165794066317627,0.457242582897033,0.223385689354276,0.319371727748691,0.324607329842932,0.385689354275742,0.289703315881326
"YPL050C_mRNA",0.339240506329114,0.346835443037975,0.313924050632911,0.313924050632911,0.384810126582278,0.30126582278481,0.362025316455696,0.258227848101266,0.379746835443038,0.265822784810127,0.432911392405063,0.30126582278481,0.113924050632911,0.759493670886076,0.126582278481013,0.470886075949367,0.281012658227848,0.248101265822785,0.40253164556962,0.339240506329114,0.258227848101266
"ENSCINP00000009192.3",0.326086956521739,0.421739130434783,0.252173913043478,0.430434782608696,0.334782608695652,0.234782608695652,0.278260869565217,0.352173913043478,0.369565217391304,0.291304347826087,0.473913043478261,0.234782608695652,0.11304347826087,0.795652173913043,0.091304347826087,0.395652173913043,0.230434782608696,0.373913043478261,0.31304347826087,0.326086956521739,0.360869565217391
"ENSORLP00000043871.1",0.367552045944006,0.353912419239052,0.278535534816942,0.364680545585068,0.360373295046662,0.27494615936827,0.310839913854989,0.28643216080402,0.402727925340991,0.282842785355348,0.442211055276382,0.27494615936827,0.14572864321608,0.734386216798277,0.119885139985642,0.463747307968414,0.26346015793252,0.272792534099067,0.364680545585068,0.367552045944006,0.267767408470926
"ENSGALP00000022359.7",0.324356435643564,0.448712871287129,0.226930693069307,0.447524752475248,0.321980198019802,0.230495049504951,0.251485148514851,0.385742574257426,0.362772277227723,0.354059405940594,0.415445544554455,0.230495049504951,0.10970297029703,0.770693069306931,0.11960396039604,0.441584158415842,0.205544554455446,0.352871287128713,0.306138613861386,0.324356435643564,0.36950495049505
"YNL098C_mRNA",0.385093167701863,0.400621118012422,0.214285714285714,0.416149068322981,0.397515527950311,0.186335403726708,0.251552795031056,0.357142857142857,0.391304347826087,0.391304347826087,0.422360248447205,0.186335403726708,0.108695652173913,0.782608695652174,0.108695652173913,0.397515527950311,0.245341614906832,0.357142857142857,0.360248447204969,0.385093167701863,0.254658385093168
"ENSMUSP00000070229.4",0.30952380952381,0.444444444444444,0.246031746031746,0.458730158730159,0.352380952380952,0.188888888888889,0.250793650793651,0.426984126984127,0.322222222222222,0.368253968253968,0.442857142857143,0.188888888888889,0.126984126984127,0.787301587301587,0.0857142857142857,0.49047619047619,0.206349206349206,0.303174603174603,0.380952380952381,0.30952380952381,0.30952380952381
"ENSDARP00000135851.1",0.431587177482408,0.209538702111024,0.358874120406568,0.226739640344019,0.43862392494136,0.334636434714621,0.393275996872557,0.165754495699765,0.440969507427678,0.193119624706802,0.472243940578577,0.334636434714621,0.188428459734167,0.656763096168882,0.154808444096951,0.487099296325254,0.312744331508991,0.200156372165754,0.412040656763096,0.431587177482408,0.156372165754496
"Y39A1A.6",0.361538461538462,0.342307692307692,0.296153846153846,0.323076923076923,0.35,0.326923076923077,0.346153846153846,0.257692307692308,0.396153846153846,0.242307692307692,0.430769230769231,0.326923076923077,0.153846153846154,0.726923076923077,0.119230769230769,0.469230769230769,0.280769230769231,0.25,0.361538461538462,0.361538461538462,0.276923076923077
"ENSONIP00000004804.1",0.342158859470468,0.428377460964019,0.229463679565513,0.453496266123557,0.330617786829599,0.215885947046843,0.245078071961982,0.395790902919212,0.359131025118805,0.354378818737271,0.429735234215886,0.215885947046843,0.131704005431093,0.747454175152749,0.120841819416158,0.445349626612356,0.217922606924644,0.336727766463001,0.346911065852003,0.342158859470468,0.310930074677529
