,features_0,features_1,features_2,features_3,features_4,features_5,features_6,features_7,features_8,features_9,features_10,features_11,features_12,features_13,features_14,features_15,features_16,features_17,features_18,features_19,features_20,features_21,features_22,features_23,features_24,features_25,features_26,features_27,features_28,features_29,features_30,features_31,features_32
ENSCINP00000016201.4,-10.01743221282959,-18.674570083618164,-13.121432304382324,-18.786806106567383,0.13111159205436707,0.5177916288375854,-0.6960393786430359,0.04876764118671417,0.9707282185554504,0.5138819813728333,0.41539421677589417,0.19963154196739197,-0.21771669387817383,-0.09192585945129395,-0.6745048761367798,0.49554476141929626,0.2244163155555725,-0.08629170060157776,-1.5595815181732178,-1.5644453763961792,-0.9932699203491211,-0.9683371782302856,-3.734869956970215,-3.025026321411133,-8.485774040222168,-10.540238380432129,-8.591386795043945,-8.296280860900879,-1.436536431312561,-1.7710278034210205,-1.7612338066101074,-1.7443530559539795,-18.675064086914062
YHR074W_mRNA,-9.633722305297852,-18.805625915527344,-14.433120727539062,-18.845951080322266,0.6707436442375183,0.6688779592514038,-0.5687201619148254,0.2627211809158325,0.9708536863327026,-1.1286150217056274,-1.1584826707839966,0.4352424740791321,-0.08931037783622742,-1.5161802768707275,-2.5557701587677,-1.1782482862472534,-0.5382559895515442,-0.25311896204948425,-0.7368206977844238,-0.9276639819145203,-0.6337820291519165,-0.9904822707176208,-3.1353158950805664,-0.2931222915649414,-5.578980922698975,-9.456587791442871,-6.63246488571167,-7.160038948059082,-1.0735268592834473,-1.540077567100525,-1.4298334121704102,-1.4183987379074097,-18.874401092529297
ENSMUSP00000146077.1,-8.855464935302734,-17.28943634033203,-9.713210105895996,-17.261587142944336,-0.1622825711965561,0.11840565502643585,0.01030824240297079,-0.3221006691455841,-0.03217959403991699,-0.7105700373649597,-0.09680213034152985,-0.6290589570999146,-0.7669575810432434,-0.8649097681045532,-0.7803349494934082,-0.8360049724578857,-1.0763053894042969,-1.3009779453277588,-0.920286238193512,-1.7808791399002075,-1.4724838733673096,-1.628471851348877,-1.7034838199615479,-1.1053532361984253,-8.244036674499512,-10.446932792663574,-8.461780548095703,-8.868827819824219,-1.8246697187423706,-1.8102564811706543,-1.9738259315490723,-2.0013272762298584,-17.272300720214844
YMR070W_mRNA,-10.707932472229004,-18.43317222595215,-12.922256469726562,-18.589370727539062,0.22258232533931732,0.49884653091430664,-0.1614414006471634,-0.20814482867717743,1.3943722248077393,-1.484252691268921,-1.2664780616760254,0.5063861608505249,-0.05294465646147728,-0.9474164843559265,0.04365668073296547,-1.179023265838623,0.5253648161888123,1.9489108324050903,-1.1356983184814453,-0.5800840854644775,-0.8863117694854736,0.2375633418560028,-4.2706804275512695,-3.1684987545013428,-7.8896942138671875,-10.237899780273438,-8.6513032913208,-8.522644996643066,-1.6498621702194214,-1.634980320930481,-1.9961352348327637,-1.7692216634750366,-18.31278419494629
FBpp0080915,-9.211143493652344,-18.801847457885742,-13.651561737060547,-18.891128540039062,0.08024932444095612,1.5145127773284912,-0.45333999395370483,-0.0540844090282917,0.847529411315918,0.9041585922241211,0.578964352607727,0.3394720256328583,-0.8130342364311218,-0.33213403820991516,-1.586512804031372,1.0788850784301758,1.0363860130310059,-0.07707968354225159,-1.9771029949188232,-1.953993797302246,-0.8826032876968384,-0.8166829943656921,-3.7237725257873535,-2.981781244277954,-7.334946632385254,-10.044258117675781,-7.931386947631836,-7.496827125549316,-1.1515487432479858,-1.708856225013733,-1.5889158248901367,-1.6294329166412354,-18.823701858520508
ENSMUSP00000064226.8,-8.947709083557129,-18.14525604248047,-11.879982948303223,-18.12889862060547,0.7273417115211487,-0.16360102593898773,-0.8314736485481262,-0.1814989596605301,0.5227084159851074,-0.2861408591270447,-0.3698282241821289,-0.08072362840175629,-0.5148585438728333,-0.7889992594718933,-1.394645094871521,-0.5310306549072266,-0.10207510739564896,-0.4076683521270752,-0.811461329460144,-1.4011555910110474,-1.0760756731033325,-0.6133852005004883,-2.6298558712005615,-0.7350074648857117,-5.88602876663208,-8.796456336975098,-6.728760242462158,-6.747921466827393,-1.2015392780303955,-1.4507949352264404,-1.3908098936080933,-1.406019687652588,-18.194210052490234
ENSMUSP00000072616.5,-9.52271556854248,-18.472030639648438,-13.370609283447266,-18.555978775024414,0.5396414399147034,1.960041880607605,0.6705405116081238,0.6572003364562988,1.9026455879211426,-1.3086532354354858,-0.4148027002811432,1.096581220626831,-0.899692714214325,-2.1037869453430176,0.8401350975036621,-1.5626740455627441,0.3193385601043701,-0.7103488445281982,-2.0095012187957764,-2.3179564476013184,-1.026121973991394,-0.6509747505187988,-4.142011642456055,-1.1388949155807495,-6.239393711090088,-9.887262344360352,-6.975969314575195,-7.29410457611084,-1.1416183710098267,-1.447110891342163,-1.4548505544662476,-1.4653196334838867,-18.61771583557129
ENSMUSP00000019660.4,-9.032356262207031,-18.785396575927734,-11.998571395874023,-18.757051467895508,0.4487497806549072,0.042482417076826096,-0.008940383791923523,-0.14324279129505157,0.7554063200950623,-0.041225533932447433,0.5935829281806946,0.060420941561460495,-0.7276560664176941,-1.0437445640563965,-0.6812774538993835,-0.03420121967792511,-0.12739858031272888,-0.7488221526145935,-1.3288804292678833,-1.9982658624649048,-1.3695857524871826,-0.7649179100990295,-2.3918187618255615,-1.4102575778961182,-5.405738353729248,-8.30321216583252,-6.614353656768799,-6.161879539489746,-1.2011809349060059,-1.3205416202545166,-1.3666998147964478,-1.3648650646209717,-18.890424728393555
ENSMFAP00000042117.1,-9.604103088378906,-17.567115783691406,-10.226217269897461,-17.556703567504883,0.5165300369262695,0.4223298728466034,0.18338510394096375,-0.2068452686071396,0.6650147438049316,-0.7805517911911011,0.24273647367954254,-0.1815064400434494,-1.452803134918213,-1.0138694047927856,0.8384009003639221,-1.420052409172058,-0.6008314490318298,-1.6243155002593994,-1.0050835609436035,-2.113208293914795,-1.9300345182418823,-1.0200700759887695,-1.1872066259384155,-0.8122631311416626,-7.196954727172852,-10.120147705078125,-8.552924156188965,-8.632050514221191,-1.8595695495605469,-1.8061003684997559,-1.9709224700927734,-2.035325527191162,-17.514677047729492
ENSMUSP00000106884.2,-9.718196868896484,-18.082988739013672,-10.882685661315918,-18.11969566345215,0.2933996617794037,-0.2586352229118347,-0.8454931378364563,-0.136678084731102,0.33478641510009766,-0.2069610059261322,-0.9608298540115356,-0.16518059372901917,-0.38318586349487305,-0.49301502108573914,-0.820338249206543,0.06955890357494354,-0.43860676884651184,-0.25256970524787903,-0.904496431350708,-1.383970022201538,-1.311183214187622,-1.3708375692367554,-2.547773599624634,-1.0785092115402222,-7.491668224334717,-9.540925025939941,-8.289631843566895,-8.068626403808594,-1.6515878438949585,-1.6889708042144775,-1.8242172002792358,-1.8272579908370972,-18.060266494750977
ENSECAP00000001488.2,-8.668869018554688,-17.754798889160156,-11.725984573364258,-17.791725158691406,0.5837725400924683,-0.3308120667934418,-0.8033010959625244,-0.02062598615884781,0.8046877384185791,-0.4883516728878021,-0.6635043621063232,0.03818213939666748,-0.40908733010292053,-0.9499897956848145,-1.5070581436157227,-0.44785648584365845,-0.3245967626571655,-0.246699258685112,-0.7667565941810608,-1.4336260557174683,-1.0632219314575195,-0.7369288802146912,-3.1100378036499023,-0.9095128774642944,-6.225578784942627,-8.303470611572266,-6.352504730224609,-6.329275608062744,-1.087357521057129,-1.3028799295425415,-1.2865477800369263,-1.2908648252487183,-17.776479721069336
ENSELUP00000003829.1,-9.98393440246582,-19.170066833496094,-13.71036148071289,-19.172607421875,0.9243257641792297,1.1297041177749634,0.4104593098163605,0.717505693435669,0.957928478717804,-0.47922393679618835,-0.007629062049090862,0.4638369381427765,-0.9056188464164734,-1.344557762145996,-1.4458094835281372,-0.6326524615287781,-0.10830551385879517,-1.1267399787902832,-1.0423789024353027,-1.8726656436920166,-0.7857662439346313,-0.7273316979408264,-2.3222053050994873,-0.6199631690979004,-7.472189426422119,-10.09126091003418,-7.600149154663086,-7.817825794219971,-1.3157144784927368,-1.691784143447876,-1.5653259754180908,-1.6111897230148315,-19.185161590576172
ENSP00000457030.1,-9.36783504486084,-17.93701171875,-10.700267791748047,-17.94593048095703,1.2390668392181396,1.4297692775726318,1.567724347114563,0.006113065406680107,-0.07800370454788208,-0.2817229628562927,1.6372779607772827,-0.8281920552253723,-2.277103900909424,-0.6614863276481628,1.7627055644989014,-1.7403768301010132,0.7354031205177307,-2.404576063156128,-1.8274787664413452,-2.509824752807617,-2.8478341102600098,0.2846180200576782,-1.0969163179397583,-0.6221242547035217,-6.436243534088135,-10.022027969360352,-8.251106262207031,-8.04283618927002,-1.7669583559036255,-1.74116051197052,-1.8393323421478271,-2.0011701583862305,-18.002771377563477
ZK945.3,-9.870171546936035,-19.302888870239258,-14.58149242401123,-19.373733520507812,0.7474177479743958,0.9800379872322083,-0.4847405254840851,0.6461815237998962,0.6161913871765137,-0.1310713291168213,-0.7286989092826843,0.35171616077423096,0.008460442535579205,-0.9633200168609619,-1.7573908567428589,0.5522648096084595,-0.33994629979133606,-0.34637925028800964,-0.8309783935546875,-1.5037015676498413,-0.6463161110877991,-1.1212064027786255,-3.491811752319336,-1.9519678354263306,-8.837061882019043,-10.770359992980957,-7.9651780128479,-8.202984809875488,-1.3033956289291382,-1.7283711433410645,-1.6627801656723022,-1.6221438646316528,-19.320758819580078
ENSGALP00000069225.1,-9.980081558227539,-17.94444465637207,-11.119453430175781,-18.115631103515625,0.9319314360618591,0.5615200400352478,-0.2652164399623871,0.08191119134426117,1.4619232416152954,-1.538915753364563,-0.0856245756149292,-0.05418219789862633,-1.1335601806640625,-1.527503252029419,2.313941240310669,-2.2178475856781006,-0.8761571049690247,-2.1966047286987305,-0.7443752884864807,-1.9103202819824219,-1.3617287874221802,-0.4468430280685425,-1.4822834730148315,-0.16249863803386688,-6.4102373123168945,-9.595663070678711,-7.99812126159668,-7.928701400756836,-1.779920220375061,-1.6367982625961304,-1.8993000984191895,-1.8996291160583496,-17.877601623535156
ENSP00000263205.7,-9.496926307678223,-18.144573211669922,-14.067544937133789,-18.308605194091797,1.4729325771331787,1.5904890298843384,-0.08024051785469055,0.9541633725166321,1.4604783058166504,-2.454991102218628,-0.6376926302909851,0.9117105007171631,-0.04435136541724205,-2.879877805709839,0.7671968340873718,-1.5473397970199585,2.1603167057037354,-0.1590200513601303,-1.4261032342910767,-2.3905043601989746,0.3309374451637268,-0.2082718014717102,-4.47944974899292,-2.1925711631774902,-5.5304484367370605,-9.379305839538574,-6.747035026550293,-6.451468467712402,-1.0998591184616089,-1.262886643409729,-1.4874309301376343,-1.4036877155303955,-18.14051628112793
ENSMUSP00000112530.1,-9.622597694396973,-18.19768524169922,-11.796981811523438,-18.175518035888672,0.040806327015161514,-0.008630861528217793,-0.4962547719478607,-0.3598737120628357,0.07585876435041428,0.6517361998558044,0.12098267674446106,-0.306342750787735,-0.34384989738464355,-0.703597366809845,-2.216691732406616,0.19971106946468353,-0.1863798201084137,-0.35980352759361267,-1.1983457803726196,-1.6975436210632324,-0.7867110371589661,-1.5150467157363892,-2.65126895904541,-1.9459325075149536,-6.049370288848877,-8.875510215759277,-7.759239673614502,-7.136804580688477,-1.3830618858337402,-1.5545921325683594,-1.5565334558486938,-1.5785834789276123,-18.246095657348633
ENSOCUP00000003725.3,-8.83815860748291,-17.255937576293945,-12.738083839416504,-17.357133865356445,0.15324831008911133,0.8930238485336304,0.28010866045951843,0.25612199306488037,1.3036830425262451,-0.836765468120575,-0.612108588218689,0.3005496561527252,-0.4105451703071594,-1.1529309749603271,-1.7266572713851929,-0.7161725163459778,-0.3529110848903656,-0.14350849390029907,-1.240120768547058,-1.6904661655426025,-0.9898792505264282,-1.012609839439392,-3.63501238822937,-1.7662783861160278,-6.335536956787109,-9.034566879272461,-6.541337966918945,-6.655675888061523,-0.9390791058540344,-1.3793904781341553,-1.3282792568206787,-1.2347078323364258,-17.329830169677734
YIR001C_mRNA,-10.098883628845215,-18.790529251098633,-13.081311225891113,-18.964134216308594,-0.19439731538295746,0.1311221420764923,-0.2540030777454376,-0.13866934180259705,0.932701051235199,-0.17013658583164215,-0.6893090605735779,0.3812755048274994,-0.2967020571231842,-0.43353885412216187,-0.444614440202713,0.6051106452941895,0.5243430137634277,1.119843602180481,-0.7676924467086792,-0.6147037148475647,-1.0895718336105347,-0.95115727186203,-3.4684360027313232,-2.599382162094116,-8.604653358459473,-10.519577980041504,-8.51794719696045,-8.41772747039795,-1.497947096824646,-1.6973750591278076,-1.742051601409912,-1.6117538213729858,-18.7759952545166
YDR299W_mRNA,-9.91297435760498,-19.214101791381836,-13.250268936157227,-19.285335540771484,0.4701777398586273,0.2871467173099518,-0.46072596311569214,-0.17798206210136414,1.0584299564361572,0.8090143799781799,-0.7973996996879578,0.33644047379493713,-0.02456337958574295,0.367434561252594,-1.8108049631118774,0.4414551258087158,0.26217392086982727,0.8426848649978638,-1.1597484350204468,-1.249849557876587,-1.2620422840118408,-1.0239055156707764,-4.293567180633545,-3.899296998977661,-7.1475653648376465,-10.421308517456055,-8.243931770324707,-8.18921947479248,-1.2386173009872437,-1.7349843978881836,-1.703354835510254,-1.6610538959503174,-19.195518493652344
FBpp0074025,-10.379478454589844,-19.0423526763916,-13.568668365478516,-19.090595245361328,0.31895726919174194,0.16167177259922028,-0.49542632699012756,0.061797723174095154,1.1028907299041748,-0.6011667847633362,-0.7358648180961609,0.39391788840293884,-0.10987918823957443,-0.75629723072052,-1.260538101196289,-0.46139174699783325,-0.3059598505496979,0.1991596668958664,-0.9848073124885559,-1.1105313301086426,-0.8016552925109863,-0.9368045330047607,-3.694528818130493,-1.743779182434082,-8.69381046295166,-10.637946128845215,-8.522988319396973,-8.655342102050781,-1.5607355833053589,-1.754662036895752,-1.8295625448226929,-1.7263633012771606,-19.014896392822266
YGR215W_mRNA,-9.229585647583008,-17.95534324645996,-12.129022598266602,-18.016799926757812,-0.047032278031110764,0.4759456217288971,0.030855944380164146,-0.4016072154045105,0.01570599339902401,0.012707747519016266,0.004854687489569187,-0.3376297950744629,-0.7879083752632141,-0.41953667998313904,-0.13211889564990997,1.1839911937713623,-0.605032742023468,-0.4463336169719696,-1.111007571220398,-1.4553099870681763,-1.3807098865509033,-1.6637784242630005,-2.5553786754608154,-3.227705240249634,-7.817392826080322,-10.496192932128906,-8.662303924560547,-8.59138298034668,-1.6877690553665161,-1.7978566884994507,-1.8572702407836914,-1.901890754699707,-17.962778091430664
ENSDARP00000073820.3,-9.864850997924805,-18.17560386657715,-11.475823402404785,-18.211423873901367,0.45360755920410156,0.14994381368160248,-0.7274425029754639,-0.046570487320423126,1.0964645147323608,-0.2804965674877167,-0.3998408615589142,0.10129577666521072,-0.7263513803482056,-0.7559320330619812,-0.19730544090270996,-0.020597873255610466,-0.1561724692583084,-0.8547126650810242,-1.1065014600753784,-1.7915081977844238,-1.3241846561431885,-0.8950406908988953,-2.5316853523254395,-1.211538314819336,-6.959888458251953,-9.390413284301758,-8.257105827331543,-7.864744186401367,-1.6366708278656006,-1.7054506540298462,-1.7697415351867676,-1.7969900369644165,-18.130977630615234
ENSORLP00000021213.2,-9.076754570007324,-18.045154571533203,-12.010083198547363,-18.02402114868164,0.5906038284301758,0.5256419777870178,-0.3084595799446106,0.16354051232337952,0.7217235565185547,-0.08465605229139328,-0.08478105813264847,0.03514007851481438,-0.5349330902099609,-0.9931182265281677,-1.6889363527297974,0.2639520466327667,-0.03636277839541435,-0.4563910961151123,-1.278564453125,-1.8358078002929688,-0.9421244859695435,-0.9954074025154114,-2.4925696849823,-1.2170896530151367,-5.7222981452941895,-8.44253158569336,-6.784104347229004,-6.491270065307617,-1.0992248058319092,-1.4292809963226318,-1.4593013525009155,-1.3675858974456787,-18.076847076416016
ENSP00000497176.1,-9.25791072845459,-17.57859992980957,-9.697089195251465,-17.5653076171875,0.7457998991012573,0.6775535941123962,0.650850772857666,-0.2769090235233307,0.7540785670280457,-0.6906031966209412,1.1570993661880493,-0.2026682049036026,-1.6400487422943115,-1.0714373588562012,1.1858423948287964,-1.4790517091751099,-0.45062005519866943,-1.9455952644348145,-1.1255959272384644,-2.424541473388672,-2.24480938911438,-0.8255298733711243,-0.8871768116950989,-0.26907745003700256,-6.210649490356445,-9.951994895935059,-8.256515502929688,-8.345571517944336,-1.8211725950241089,-1.7491933107376099,-1.8717186450958252,-2.005756139755249,-17.54220962524414
ENSMUSP00000120937.1,-10.59570598602295,-18.7573184967041,-12.750486373901367,-18.788129806518555,0.33867281675338745,1.6419243812561035,2.092482089996338,0.09957155585289001,1.959511399269104,-2.4723832607269287,-1.1307041645050049,2.146733522415161,-0.8321291208267212,-2.351836919784546,0.6457005143165588,-0.6217900514602661,0.07612471282482147,0.7322399020195007,-0.06834881007671356,-3.2645492553710938,-1.3694369792938232,-2.477884292602539,-3.948148012161255,-2.157052993774414,-4.9170331954956055,-9.299612998962402,-8.294023513793945,-7.850561141967773,-1.5443205833435059,-1.5406978130340576,-1.7310971021652222,-1.7789307832717896,-18.73568344116211
B0495.8a,-9.166280746459961,-17.904027938842773,-12.957215309143066,-18.008956909179688,-0.2852993309497833,0.3448158800601959,-0.02512531541287899,-0.4103328585624695,0.5827907919883728,0.3965735137462616,0.914594292640686,-0.36243605613708496,-0.8443636298179626,0.3010289669036865,-1.9717868566513062,0.33755701780319214,0.26150721311569214,0.18586638569831848,-1.4482961893081665,-0.8191699981689453,-0.5892701745033264,-0.7441157698631287,-3.3597748279571533,-2.916210889816284,-6.980952262878418,-9.684977531433105,-7.6636834144592285,-7.556048393249512,-1.1973247528076172,-1.6364959478378296,-1.5451874732971191,-1.5608843564987183,-17.894149780273438
ENSMUSP00000084791.2,-9.475439071655273,-18.84900665283203,-12.773564338684082,-18.96915626525879,0.13015475869178772,1.0008033514022827,0.0666290745139122,0.3587809205055237,0.8986126780509949,0.34427955746650696,-0.2283371388912201,0.46260955929756165,-0.8551020622253418,-0.89932781457901,-1.0146260261535645,1.2087198495864868,0.5424555540084839,0.1380779892206192,-2.1622424125671387,-2.7964189052581787,-1.097403883934021,-0.7015373110771179,-3.7013027667999268,-1.22857666015625,-6.273694038391113,-8.893407821655273,-6.950778961181641,-6.5743207931518555,-1.0180422067642212,-1.5312014818191528,-1.414289951324463,-1.3397656679153442,-18.949005126953125
YDR266C_mRNA,-9.709088325500488,-18.60887908935547,-13.049006462097168,-18.668794631958008,0.28975263237953186,-0.017694352194666862,-0.6195012927055359,-0.2794134318828583,1.0567731857299805,-0.3903796076774597,-0.3685908615589142,0.35575127601623535,-0.3848617970943451,-0.6446021199226379,-1.3507801294326782,0.3269159197807312,-0.04002664238214493,0.5154867172241211,-0.7891466021537781,-1.0359488725662231,-1.388377070426941,-0.7503877282142639,-3.5209596157073975,-2.7615702152252197,-7.490627288818359,-10.28792667388916,-7.995156764984131,-8.087105751037598,-1.31586754322052,-1.6701297760009766,-1.6885074377059937,-1.614017128944397,-18.54214859008789
C25A1.13,-9.591629028320312,-18.187271118164062,-13.432306289672852,-18.212276458740234,0.23617419600486755,0.050199009478092194,-0.6390145421028137,-0.026077140122652054,0.3910772204399109,-0.8823308348655701,-0.3442673981189728,0.1472541093826294,-0.2831430435180664,-1.4182429313659668,-1.0149661302566528,-0.22325177490711212,-0.3029060959815979,-0.2250024676322937,-0.6225189566612244,-0.8511505722999573,-1.0665388107299805,-1.0815373659133911,-2.3779540061950684,-2.160045623779297,-7.536700248718262,-10.564288139343262,-8.124073028564453,-8.438035011291504,-1.4923231601715088,-1.722161054611206,-1.748845100402832,-1.7401102781295776,-18.177446365356445
ENSOCUP00000021115.2,-8.86030387878418,-17.1860408782959,-11.072090148925781,-17.16096305847168,0.5056707859039307,-0.3288993537425995,-0.7228396534919739,-0.32129400968551636,0.2550109922885895,-0.8038928508758545,0.0037301641423255205,-0.1924789398908615,-0.6904959678649902,-1.2861506938934326,-0.8617160320281982,-0.5362733006477356,-0.663644552230835,-0.9985277652740479,-0.6548477411270142,-1.0329887866973877,-1.2606799602508545,-0.861709475517273,-1.4160826206207275,-0.6893329620361328,-6.027494430541992,-8.923508644104004,-7.260325908660889,-7.377634525299072,-1.4284789562225342,-1.518953561782837,-1.580227017402649,-1.5967100858688354,-17.181650161743164
ENSCPOP00000004631.3,-7.719159126281738,-16.728296279907227,-12.511435508728027,-16.707168579101562,1.4032950401306152,1.8363755941390991,-0.03706599771976471,0.9724085330963135,1.4427626132965088,-0.722491443157196,0.2892344295978546,0.8378084301948547,-0.9890425205230713,-1.8417913913726807,-1.0822153091430664,-1.2487084865570068,0.37405747175216675,-1.3725059032440186,-0.9999580979347229,-1.9570766687393188,-0.7435448169708252,-0.4289177358150482,-2.1975855827331543,0.13993842899799347,-4.266182899475098,-7.903196334838867,-4.898980140686035,-5.055889129638672,-0.5003757476806641,-1.05604887008667,-0.8326534628868103,-0.927026629447937,-16.824583053588867
FBpp0080554,-9.739561080932617,-19.34030532836914,-14.876731872558594,-19.447494506835938,0.7019731402397156,0.9837823510169983,-0.2658127546310425,0.5008565783500671,0.9114898443222046,-0.6437544226646423,-0.9851654171943665,0.8119065165519714,0.22042164206504822,-1.1227962970733643,-1.7169268131256104,-0.14767776429653168,0.1380385458469391,0.13988131284713745,-0.9103562235832214,-1.3556629419326782,-0.6745274066925049,-0.9830347299575806,-3.6189801692962646,-1.9284987449645996,-7.908552646636963,-10.687249183654785,-7.739962100982666,-8.058483123779297,-1.2208313941955566,-1.7059193849563599,-1.6501166820526123,-1.6037802696228027,-19.376787185668945
ENSMUSP00000110835.2,-9.18570613861084,-19.023216247558594,-13.45031452178955,-19.0350341796875,1.6482020616531372,1.1388535499572754,0.09950584173202515,1.0753871202468872,1.1405593156814575,-0.32761794328689575,-0.24095959961414337,0.6165463924407959,-0.743671715259552,-1.2820017337799072,-0.7628108859062195,-1.1032330989837646,0.1581581085920334,-1.3182700872421265,-1.0865496397018433,-2.1671383380889893,-0.5609779357910156,-0.892555296421051,-2.1126554012298584,-0.45487794280052185,-7.1813530921936035,-9.615091323852539,-6.793247222900391,-7.070118427276611,-1.1511650085449219,-1.4937007427215576,-1.3405978679656982,-1.4516831636428833,-19.05176544189453
T22H9.1a,-9.223774909973145,-18.291324615478516,-12.992170333862305,-18.393787384033203,-0.06389744579792023,0.6607839465141296,-0.1795472651720047,-0.19587580859661102,0.2708806097507477,1.1947386264801025,0.3661181926727295,-0.212042897939682,-0.7174304723739624,0.05710216239094734,-1.5322128534317017,1.450790524482727,0.0747557133436203,-0.16860060393810272,-1.1287779808044434,-1.5224090814590454,-0.7924578785896301,-1.3338327407836914,-3.0843987464904785,-3.410677433013916,-7.7897162437438965,-10.189342498779297,-8.243952751159668,-8.015377044677734,-1.4016350507736206,-1.7456680536270142,-1.7477062940597534,-1.7409883737564087,-18.288726806640625
ZK858.1,-10.0652494430542,-18.269052505493164,-13.219626426696777,-18.287818908691406,0.19444449245929718,0.11043116450309753,-0.5360025763511658,-0.09066648036241531,0.7558203339576721,-0.6326578855514526,-0.16218681633472443,0.1625950038433075,-0.4580511152744293,-0.8480271697044373,-0.8283678293228149,-0.6496706008911133,-0.40561529994010925,-0.12311423569917679,-0.9450253248214722,-0.9941784143447876,-1.055611491203308,-0.9462286233901978,-2.5908098220825195,-1.642173409461975,-8.572136878967285,-10.491857528686523,-8.598395347595215,-8.637191772460938,-1.6422187089920044,-1.7668741941452026,-1.8544389009475708,-1.8228352069854736,-18.261085510253906
FBpp0078975,-9.2406644821167,-17.510650634765625,-12.139081954956055,-17.69856071472168,-0.8395134806632996,1.0712013244628906,1.6284252405166626,0.06534697115421295,1.4987819194793701,-1.417186975479126,-0.5182015895843506,0.7674673199653625,-1.3416681289672852,-1.1951007843017578,0.18290916085243225,-0.8944335579872131,0.6236153841018677,0.8207935690879822,-1.7119272947311401,-0.6374255418777466,-0.17693832516670227,-1.0957380533218384,-3.1295595169067383,-2.6350293159484863,-7.419856071472168,-9.765387535095215,-7.415735721588135,-7.513186454772949,-1.12783682346344,-1.4532519578933716,-1.4513778686523438,-1.3270612955093384,-17.489667892456055
ENSEBUP00000009217.1,-10.140066146850586,-18.327051162719727,-12.158387184143066,-18.407785415649414,-0.6397446393966675,0.004594225436449051,0.7311293482780457,-0.5059300065040588,1.23639714717865,-0.33116552233695984,0.9641667008399963,0.019650625064969063,-1.1960703134536743,-0.219736710190773,0.45864710211753845,-0.29386335611343384,-0.43785780668258667,-0.5282411575317383,-1.500783085823059,-1.0931488275527954,-1.6443219184875488,-0.5249606966972351,-2.66740083694458,-2.7757937908172607,-9.036126136779785,-10.325928688049316,-8.866440773010254,-8.622275352478027,-1.6478192806243896,-1.841199517250061,-1.8450202941894531,-1.8848711252212524,-18.335817337036133
ENSP00000422744.1,-8.80951976776123,-17.336904525756836,-9.928150177001953,-17.34506607055664,-0.06051485985517502,0.0493222251534462,-0.18919885158538818,-0.40965914726257324,-0.33677005767822266,-0.3308000862598419,-0.3135661482810974,-0.6279909610748291,-0.5970213413238525,-0.39761972427368164,-0.8045605421066284,-0.5754154324531555,-0.7877750396728516,-1.0132851600646973,-1.0993897914886475,-1.404927372932434,-1.3427680730819702,-1.460446834564209,-2.0283007621765137,-1.7858836650848389,-6.76030969619751,-9.715822219848633,-8.312854766845703,-8.212556838989258,-1.692630410194397,-1.7230117321014404,-1.8021152019500732,-1.898874282836914,-17.368183135986328
ENSEBUP00000019017.1,-9.016042709350586,-18.074886322021484,-13.28551959991455,-18.093935012817383,0.723671019077301,0.5263481140136719,-0.5528299808502197,0.3013557195663452,0.44763484597206116,-0.7487931251525879,-0.5288570523262024,0.10241878032684326,-0.33757999539375305,-1.0954504013061523,-1.8280723094940186,-0.9075108766555786,-0.6894620060920715,-0.7776756882667542,-0.7190470099449158,-1.2079213857650757,-0.8571218848228455,-0.8587462306022644,-2.675447702407837,-0.9860051870346069,-7.680233478546143,-10.041711807250977,-7.146322250366211,-7.592091083526611,-1.1634551286697388,-1.5558284521102905,-1.4558191299438477,-1.49891197681427,-18.116186141967773
ENSP00000263697.4,-8.108315467834473,-17.900419235229492,-14.559310913085938,-17.96402359008789,0.524498701095581,1.5977420806884766,-0.5884374380111694,0.6045194864273071,0.91193687915802,0.8282110095024109,0.3302372395992279,0.6906181573867798,-0.23793925344944,-0.8440537452697754,-3.1618380546569824,1.3995383977890015,1.2553366422653198,0.16614475846290588,-1.6939325332641602,-2.0692057609558105,-0.18974699079990387,-0.7613356709480286,-3.8984410762786865,-2.088879108428955,-5.978918075561523,-9.158658981323242,-6.171555519104004,-5.989561557769775,-0.6074504256248474,-1.3354398012161255,-1.2123475074768066,-1.116336464881897,-17.841625213623047
ENSP00000275428.4,-8.647889137268066,-18.014217376708984,-12.725977897644043,-18.042463302612305,0.3434491753578186,0.13455118238925934,-0.5020400881767273,0.16161353886127472,0.6648746728897095,-0.39361074566841125,-0.4129813015460968,0.19152384996414185,-0.37361985445022583,-1.3553898334503174,-1.9373178482055664,0.168404683470726,-0.44286608695983887,-0.2561831474304199,-1.2213852405548096,-1.3896384239196777,-0.8602287769317627,-1.0790901184082031,-3.0181586742401123,-0.7713072299957275,-4.526893138885498,-7.958253860473633,-5.8252272605896,-5.896441459655762,-0.8833639025688171,-1.3352142572402954,-1.2009849548339844,-1.1647133827209473,-18.096851348876953
